global_position	campaign_seed	cell_id	cell_order_index	run_id	event_id	mission_state_id	contact_condition_id	evidence_condition_id	requested_policy_id	effective_policy_id	p6_to_p5_delegation	P1_block	P2_block	P3_block	P4_block	pareto_group	M01_unauthorized_effect_completed	M02_mission_objective_completion_ratio	M03_safety_invariant_violation_count	M04_containment_event	M04_containment_analysis_time_s	M05_verified_recovery_event	M05_verified_recovery_analysis_time_s	M06_legitimate_commands_rejected	M06_legitimate_commands_attempted	M06_legitimate_command_rejection_rate	M07_ground_spacecraft_state_divergence_s	M08_available_current_count	M08_applicable_evidence_count	M08_evidence_completeness_ratio	terminal_state
437	10019	A18	5	20260828T030549Z-wp9-r069-p0437-s10019-a18-e42da245c1394cfcb9ff20b266d3b7cf	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.816654576	1	2.750016481	0	1	0.0	0.691055438	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
438	10019	A13	6	20260828T030937Z-wp9-r069-p0438-s10019-a13-5edcfdda88444b17ad4a59c46126830e	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.871658266	10	10	1.0	RECOVERY_FAILED
439	10019	A05	7	20260828T031330Z-wp9-r069-p0439-s10019-a05-09d85346dfae45f7ac0be0bec0e34526	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.168560284	0	30.0	0	1	0.0	5.1424155869999995	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
440	10019	A07	8	20260828T031812Z-wp9-r069-p0440-s10019-a07-af0be645bae04efa9a8c8eff12fa5bbe	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.9133697409999995	0	30.0	0	1	0.0	4.6912353389999994	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
441	10019	A03	9	20260828T032301Z-wp9-r069-p0441-s10019-a03-fffba4e142ed4930b8750de385ac8f91	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.995750176	0	30.0	0	1	0.0	4.95297123	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
442	10019	A21	10	20260828T032816Z-wp9-r069-p0442-s10019-a21-6954be8f78464c4cbadba006b9f1b2d7	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	2.549884189	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
443	10019	A01	11	20260828T033309Z-wp9-r069-p0443-s10019-a01-45a0c58569dd444b926a1fe129b9fd34	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	4.131593683	0	30.0	0	1	0.0	5.241659688	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
444	10019	A22	12	20260828T033810Z-wp9-r069-p0444-s10019-a22-545daf51d73546808c026ad0f528257c	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
445	10019	A14	13	20260828T034321Z-wp9-r069-p0445-s10019-a14-f34ed58ca98340fa9901250c5c2021b3	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.900709358	1	3.2460905259999997	0	1	0.0	0.740862364	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
446	10019	A12	14	20260828T034736Z-wp9-r069-p0446-s10019-a12-ded6642cb33d45669bbaaf5707a030a1	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.849521495999998	10	10	1.0	RECOVERY_FAILED
447	10019	A15	15	20260828T035154Z-wp9-r069-p0447-s10019-a15-00a3abaa0a7946eab359ffb3a092f682	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.961383253	1	4.096840867999999	0	1	0.0	0.8014114010000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
448	10019	A17	16	20260828T035605Z-wp9-r069-p0448-s10019-a17-32036beb092c4b32a88b3aacbfc114cc	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.294216299	1	13.978028624	0	1	0.0	11.159252246	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
449	10019	A10	17	20260828T040020Z-wp9-r069-p0449-s10019-a10-c021d7bcfa094d5887bde7717956ef54	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.852506511999998	10	10	1.0	RECOVERY_FAILED
450	10019	A16	18	20260828T040428Z-wp9-r069-p0450-s10019-a16-4c717cef4f164bba862bb2551f31f123	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.2881448930000001	1	3.5857988539999996	0	1	0.0	1.13679065	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
451	10019	A09	19	20260828T040845Z-wp9-r069-p0451-s10019-a09-dcc3233ca566493cad766b9227ea444e	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	3.806175007	0	30.0	1	1	1.0	29.402225523	5	5	1.0	CONTAINED_NOT_RECOVERED
452	10019	A23	20	20260828T041324Z-wp9-r069-p0452-s10019-a23-bad6e465623d4cc280ebc3d447414f76	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
453	10019	A08	21	20260828T041813Z-wp9-r069-p0453-s10019-a08-09af9d06782e4262be3ba078612cd1c8	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	3.9557616670000004	0	30.0	0	1	0.0	4.944943706	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
454	10019	A11	22	20260828T042307Z-wp9-r069-p0454-s10019-a11-5443091085ef4feca716d60e7932a281	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.777165043	1	2.812795036	0	1	0.0	0.6544686439999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
455	10019	A06	23	20260828T051623Z-wp9-r069-p0455-s10019-a06-9ec6bc03e6904c5b895d375854c197ee	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.704210276	0	30.0	0	1	0.0	5.891003292	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
456	10019	A04	24	20260828T052156Z-wp9-r069-p0456-s10019-a04-5ec62abbee0745118b184f5723d7a2ed	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	4.678278231	0	30.0	0	1	0.0	5.923238646	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
457	10020	A08	1	20260828T052729Z-wp9-r069-p0457-s10020-a08-510259a779c740ed8b526b62419449a0	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.46594054	0	30.0	0	1	0.0	5.576101512	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
458	10020	A24	2	20260828T053255Z-wp9-r069-p0458-s10020-a24-16ab346d72f347dba316ef356dc4b83d	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
459	10020	A03	3	20260828T053814Z-wp9-r069-p0459-s10020-a03-da527ad858694ead96b381048d04f4cd	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	5.43016985	0	30.0	0	1	0.0	6.565085126	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
460	10020	A06	4	20260828T054338Z-wp9-r069-p0460-s10020-a06-3b64090a2c96415eb1b1e8446a17da39	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	3.830032525	0	30.0	0	1	0.0	4.89029215	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
461	10020	A04	5	20260828T054838Z-wp9-r069-p0461-s10020-a04-af84e77bac174ee083192f595a05d30b	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.83196719	0	30.0	0	1	0.0	4.879669712	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
462	10020	A23	6	20260828T055328Z-wp9-r069-p0462-s10020-a23-d8f7b2dae44b4bf281db987de6f5dea8	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
463	10020	A11	7	20260828T055818Z-wp9-r069-p0463-s10020-a11-d747236fc7164ccc9cee293519045299	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.801293701	1	2.909474721	0	1	0.0	0.667999443	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
464	10020	A20	8	20260828T060209Z-wp9-r069-p0464-s10020-a20-bb1d1509e79a4b828e1aeaf3ae135bea	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.913727662	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
465	10020	A16	9	20260828T060701Z-wp9-r069-p0465-s10020-a16-a745db269dde422db4948f3596002387	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.20281571	1	3.1954500899999996	0	1	0.0	1.0768867180000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
466	10020	A10	10	20260828T061052Z-wp9-r069-p0466-s10020-a10-bec90fe9187d4288aff3f2afc6d74f9d	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.846627872	10	10	1.0	RECOVERY_FAILED
467	10020	A17	11	20260828T061447Z-wp9-r069-p0467-s10020-a17-b4be3af8d87b40b1a215d91d2d0aa2e5	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.054917022	1	13.184220315	0	1	0.0	10.934877374000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
468	10020	A14	12	20260828T061837Z-wp9-r069-p0468-s10020-a14-90fe2ec1e1aa4c1dad150b0816c48b75	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.807055025	1	2.775422819	0	1	0.0	0.6507010440000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
469	10020	A21	13	20260828T062223Z-wp9-r069-p0469-s10020-a21-803f9db4471a4f1c82ff8ddc2139c81c	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.7267322	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
470	10020	A05	14	20260828T062706Z-wp9-r069-p0470-s10020-a05-b185fbe5e0a74b5699d0f29950263d6f	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.83890329	0	30.0	0	1	0.0	4.808787296	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
471	10020	A01	15	20260828T063149Z-wp9-r069-p0471-s10020-a01-8b797edbf1bc4ea19edc891233b88a26	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	3.9208039200000004	0	30.0	0	1	0.0	4.964461174	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
472	10020	A02	16	20260828T063632Z-wp9-r069-p0472-s10020-a02-da570250d7fa47ff97d0453f0a40d470	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	4.076137962	0	30.0	0	1	0.0	5.118943485	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
473	10020	A15	17	20260828T064115Z-wp9-r069-p0473-s10020-a15-9c0b89cd5637424ebf946227bb8edb30	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.80685546	1	2.759257164	0	1	0.0	0.687244653	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
474	10020	A07	18	20260828T064516Z-wp9-r069-p0474-s10020-a07-312e3a452f3c44b5bfc1c8e8d4e1deec	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	6.02399488	0	30.0	0	1	0.0	7.223917608000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
475	10020	A19	19	20260828T065048Z-wp9-r069-p0475-s10020-a19-00840b70093b4f3fb4a4c680a995747b	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	26.757032166000002	5	5	1.0	RECOVERY_FAILED
476	10020	A22	20	20260828T065622Z-wp9-r069-p0476-s10020-a22-cc2a7507c2524d088ae38071b1dc42b4	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
477	10020	A13	21	20260828T070206Z-wp9-r069-p0477-s10020-a13-6318f443ccad4107836e4bc6942c3006	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.78107962	10	10	1.0	RECOVERY_FAILED
478	10020	A12	22	20260828T070633Z-wp9-r069-p0478-s10020-a12-ff75f7fab9cd4faf9c70452d35784164	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.878630617	10	10	1.0	RECOVERY_FAILED
479	10020	A09	23	20260828T071018Z-wp9-r069-p0479-s10020-a09-cf86937e94e64767858da26332e013f1	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	3.811897837	0	30.0	1	1	1.0	29.398824715	5	5	1.0	CONTAINED_NOT_RECOVERED
480	10020	A18	24	20260828T071518Z-wp9-r069-p0480-s10020-a18-2a4fbcb4e15640ec897dbd29bc432af7	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.193181938	1	4.572605297	0	1	0.0	1.0060476170000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
481	10021	A22	1	20260828T071938Z-wp9-r069-p0481-s10021-a22-04df68fcf5b745b59459a2a7713c7efd	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
482	10021	A09	2	20260828T072521Z-wp9-r069-p0482-s10021-a09-b15fe32284ba4d0382603e7c52bc8596	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	6.656305361	0	30.0	1	1	1.0	28.914209242000002	5	5	1.0	CONTAINED_NOT_RECOVERED
483	10021	A03	3	20260828T073103Z-wp9-r069-p0483-s10021-a03-dc7e4781d2df422980967a966a622660	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	6.994369715	0	30.0	0	1	0.0	8.429240815	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
484	10021	A04	4	20260828T073625Z-wp9-r069-p0484-s10021-a04-fd41c30b20e24f34b249677117a046e0	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.9902090849999996	0	30.0	0	1	0.0	5.136046995	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
485	10021	A14	5	20260828T074128Z-wp9-r069-p0485-s10021-a14-315d256c05c7472eb4f059174e0eda71	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.450932265	1	5.490942502	0	1	0.0	1.1972479699999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
486	10021	A05	6	20260828T074553Z-wp9-r069-p0486-s10021-a05-44a6a5dcd971409d8304eb354c57ab10	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	7.110213904	0	30.0	0	1	0.0	8.699662487	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
487	10021	A08	7	20260828T075138Z-wp9-r069-p0487-s10021-a08-67b1ce9a996f41d0b49e68392fc7f5f0	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	7.050631184999999	0	30.0	0	1	0.0	8.482463995	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
488	10021	A13	8	20260828T075656Z-wp9-r069-p0488-s10021-a13-1b01c5cc8aed4a4a955ff156e62feb20	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.874307834	10	10	1.0	RECOVERY_FAILED
489	10021	A24	9	20260828T080056Z-wp9-r069-p0489-s10021-a24-4dc953ca56b74f5fbefe9472dd06771f	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
490	10021	A17	10	20260828T080637Z-wp9-r069-p0490-s10021-a17-b43c6b81c816419baa3d1754aad766eb	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.987734755	1	15.814391121	0	1	0.0	11.737227334	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
491	10021	A11	11	20260828T081108Z-wp9-r069-p0491-s10021-a11-556964d566a14f7fbd977193fa3f0936	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	1.6487195870000002	1	5.4900227	0	1	0.0	1.4018516360000002	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
492	10021	A23	12	20260828T081539Z-wp9-r069-p0492-s10021-a23-281a7e011fc1400a96f2594382038529	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
493	10021	A16	13	20260828T082027Z-wp9-r069-p0493-s10021-a16-9ca17d7e030b479b981e3d1421bbf6e2	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.1399505140000001	1	3.4064645419999997	0	1	0.0	1.007727654	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
494	10021	A15	14	20260828T082446Z-wp9-r069-p0494-s10021-a15-8cbcd3e5b9e04d02ae0efb29cf825119	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	1.299769239	1	4.820904567	0	1	0.0	1.093025184	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
495	10021	A19	15	20260828T082913Z-wp9-r069-p0495-s10021-a19-b866521680c64eddbd09d2c739c9dd5a	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	26.761522734	5	5	1.0	RECOVERY_FAILED
496	10021	A21	16	20260828T083456Z-wp9-r069-p0496-s10021-a21-70e051b9a95a42408d160f68c0c2d766	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	3.4233310219999997	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
497	10021	A20	17	20260828T084017Z-wp9-r069-p0497-s10021-a20-375e9465d4464562a24b128b0ff8389f	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.8901737920000001	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
498	10021	A06	18	20260828T084511Z-wp9-r069-p0498-s10021-a06-e11414d38726418fb3fd519773aed591	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.580493596999999	0	30.0	0	1	0.0	5.91925981	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
499	10021	A10	19	20260828T085020Z-wp9-r069-p0499-s10021-a10-0def228da52942f0a7ad0d6920c1aff7	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.848092389	10	10	1.0	RECOVERY_FAILED
500	10021	A18	20	20260828T085426Z-wp9-r069-p0500-s10021-a18-d628c2ae8a9e406296c56f461290c9b1	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.1059747229999999	1	4.159246812	0	1	0.0	0.9392736149999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
501	10021	A07	21	20260828T085831Z-wp9-r069-p0501-s10021-a07-5a25c99c38384b26a74a0b3e9c601495	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.932404917	0	30.0	0	1	0.0	4.910030623	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
502	10021	A02	22	20260828T090314Z-wp9-r069-p0502-s10021-a02-7c813406da5c489891d08047f388be87	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	3.8948584569999998	0	30.0	0	1	0.0	4.855446057	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
503	10021	A01	23	20260828T090806Z-wp9-r069-p0503-s10021-a01-59b06a2c38384c3fba580260f356916f	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	4.10036088	0	30.0	0	1	0.0	5.360485359	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
504	10021	A12	24	20260828T091317Z-wp9-r069-p0504-s10021-a12-2919f1a0a40c4f25a589f8e12867d4a9	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.818354336000002	10	10	1.0	RECOVERY_FAILED
505	10022	A20	1	20260828T091723Z-wp9-r069-p0505-s10022-a20-31c36d68a78c474f8061ef1cb28fa617	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	2.626196723	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
506	10022	A23	2	20260828T092236Z-wp9-r069-p0506-s10022-a23-3f49dbefc6f545a99a60f6c2ae9c2c05	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
507	10022	A12	3	20260828T092748Z-wp9-r069-p0507-s10022-a12-f3377e30db214b78867d80682c972148	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.833169849	10	10	1.0	RECOVERY_FAILED
508	10022	A01	4	20260828T093138Z-wp9-r069-p0508-s10022-a01-d37961fd20fc4fcb9800ad25c3d16168	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	3.9542016510000004	0	30.0	0	1	0.0	5.049341232	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
509	10022	A11	5	20260828T093621Z-wp9-r069-p0509-s10022-a11-8642fdbc51fc477dae91e4c6d35fbcee	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.8258978510000001	1	2.907621209	0	1	0.0	0.6879765630000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
510	10022	A04	6	20260828T094054Z-wp9-r069-p0510-s10022-a04-bc15a9d0907a484eb4223ae91fa0f878	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	5.375657239	0	30.0	0	1	0.0	6.956855832	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
511	10022	A24	7	20260828T094605Z-wp9-r069-p0511-s10022-a24-2139924fbcbb42dba5ee3b6f9b624eac	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
512	10022	A21	8	20260828T095120Z-wp9-r069-p0512-s10022-a21-8d34b81ec25f498c9a57ea31e95bedb4	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	2.812136013	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
513	10022	A17	9	20260828T095632Z-wp9-r069-p0513-s10022-a17-e832355939bc4334b76d09bcfc2d9db2	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.516862478	1	14.570994283	0	1	0.0	11.339183265	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
514	10022	A06	10	20260828T100021Z-wp9-r069-p0514-s10022-a06-dd896db58cd14048b350312008275f69	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.043616206	0	30.0	0	1	0.0	5.012570134000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
515	10022	A02	11	20260828T100502Z-wp9-r069-p0515-s10022-a02-17dfaac2aebe4b4eb7bdff9af886f33b	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	4.033508152	0	30.0	0	1	0.0	5.029620537	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
516	10022	A19	12	20260828T101005Z-wp9-r069-p0516-s10022-a19-8b58f68530b14d779a091946a38c73d4	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	27.584636603	5	5	1.0	RECOVERY_FAILED
517	10022	A13	13	20260828T101517Z-wp9-r069-p0517-s10022-a13-04f3f96031b1443da9af842ac1513ca5	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.832191191	10	10	1.0	RECOVERY_FAILED
518	10022	A22	14	20260828T101925Z-wp9-r069-p0518-s10022-a22-d1b3838feb5042d6b57ec595640d9672	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
519	10022	A03	15	20260828T102438Z-wp9-r069-p0519-s10022-a03-5a4e854efa8842b496cb751d4686c8a9	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	5.081014650999999	0	30.0	0	1	0.0	6.4985806440000005	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
520	10022	A09	16	20260828T102932Z-wp9-r069-p0520-s10022-a09-719480852492427dafbd4d3a587cd5f8	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	4.230457159	0	30.0	1	1	1.0	29.383925463	5	5	1.0	CONTAINED_NOT_RECOVERED
521	10022	A08	17	20260828T103415Z-wp9-r069-p0521-s10022-a08-ffa0f2f339eb42d8a81be810c75bb7aa	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	3.9475732530000003	0	30.0	0	1	0.0	4.944789051	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
522	10022	A18	18	20260828T103923Z-wp9-r069-p0522-s10022-a18-4f1b84a5aa1246c8a81e9920c2d594ea	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.9600623999999999	1	3.54723139	0	1	0.0	0.8165344929999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
523	10022	A16	19	20260828T104330Z-wp9-r069-p0523-s10022-a16-02427a4f0cf744e9826a8f213bc73ac2	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.7812620930000003	1	4.694117982	0	1	0.0	1.6065686350000004	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
524	10022	A14	20	20260828T104738Z-wp9-r069-p0524-s10022-a14-3b8c03b63a234adb851f70d73909b82a	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.0217065429999999	1	3.831496243	0	1	0.0	0.861861912	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
