observation_id,profile,policy,regime,disruption,phase_offset,deadline,trusted_recovery_success,recovery_completion_slot,contacts_consumed,cryptographic_bytes_transferred,transition_attempts,legacy_exposure_slots,control_unavailable_slots,dual_epoch_overlap_slots,rollback_invoked,stale_epoch_acceptance,terminal_state,proof_accepted_slot,commit_slot
S8-0621,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,48,1,9,4,12560,1,9,0,3,0,0,TRUST_RESTORED,6,9
S8-0622,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,12,1,11,4,12560,1,11,0,3,0,0,TRUST_RESTORED,8,11
S8-0623,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,1,11,4,12560,1,11,0,3,0,0,TRUST_RESTORED,8,11
S8-0624,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,11,4,12560,1,11,0,3,0,0,TRUST_RESTORED,8,11
S8-0625,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,1,10,4,12560,1,10,0,3,0,0,TRUST_RESTORED,7,10
S8-0626,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,1,10,4,12560,1,10,0,3,0,0,TRUST_RESTORED,7,10
S8-0627,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,10,4,12560,1,10,0,3,0,0,TRUST_RESTORED,7,10
S8-0628,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,1,9,4,12560,1,9,0,3,0,0,TRUST_RESTORED,6,9
S8-0629,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,1,9,4,12560,1,9,0,3,0,0,TRUST_RESTORED,6,9
S8-0630,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,9,4,12560,1,9,0,3,0,0,TRUST_RESTORED,6,9
S8-0631,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,1,8,4,12560,2,5,0,3,0,0,TRUST_RESTORED,2,5
S8-0632,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,8,4,12560,2,5,0,3,0,0,TRUST_RESTORED,2,5
S8-0633,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,8,4,12560,2,5,0,3,0,0,TRUST_RESTORED,2,5
S8-0634,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0635,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0636,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0637,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0638,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0639,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0640,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,1,11,4,12560,2,8,0,3,0,0,TRUST_RESTORED,5,8
S8-0641,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,11,4,12560,2,8,0,3,0,0,TRUST_RESTORED,5,8
S8-0642,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,11,4,12560,2,8,0,3,0,0,TRUST_RESTORED,5,8
S8-0643,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0644,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0645,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,10,4,12560,2,7,0,3,0,0,TRUST_RESTORED,4,7
S8-0646,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0647,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0648,PROFILE_512_44,P2_HYBRID_OVERLAP,R1_FREQUENT_SMALL,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,9,4,12560,2,6,0,3,0,0,TRUST_RESTORED,3,6
S8-0649,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,0,12,1,5,2,12560,1,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0650,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,0,24,1,5,2,12560,1,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0651,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,0,48,1,5,2,12560,1,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0652,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,1,12,1,10,2,12560,1,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0653,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,1,24,1,10,2,12560,1,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0654,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,1,48,1,10,2,12560,1,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0655,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,2,12,1,9,2,12560,1,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0656,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,2,24,1,9,2,12560,1,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0657,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,2,48,1,9,2,12560,1,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0658,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,3,12,1,8,2,12560,1,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0659,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,3,24,1,8,2,12560,1,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0660,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,3,48,1,8,2,12560,1,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0661,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,4,12,1,7,2,12560,1,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0662,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,4,24,1,7,2,12560,1,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0663,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,4,48,1,7,2,12560,1,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0664,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,5,12,1,6,2,12560,1,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0665,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,5,24,1,6,2,12560,1,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0666,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A0_NONE,5,48,1,6,2,12560,1,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0667,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,1,5,2,14980,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0668,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,5,2,14980,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0669,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,5,2,14980,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0670,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,1,10,2,14980,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0671,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,10,2,14980,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0672,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,10,2,14980,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0673,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,1,9,2,14980,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0674,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,1,9,2,14980,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0675,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,9,2,14980,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0676,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,1,8,2,14980,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0677,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,1,8,2,14980,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0678,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,8,2,14980,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0679,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,1,7,2,14980,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0680,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,1,7,2,14980,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0681,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,7,2,14980,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0682,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,12,1,6,2,14980,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0683,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,24,1,6,2,14980,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0684,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,48,1,6,2,14980,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0685,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,12,1,5,2,12560,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0686,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,24,1,5,2,12560,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0687,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,48,1,5,2,12560,1,5,0,0,0,0,TRUST_RESTORED,5,5
S8-0688,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,12,1,10,2,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0689,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,24,1,10,2,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0690,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,48,1,10,2,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0691,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,12,1,9,2,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0692,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,24,1,9,2,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0693,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,48,1,9,2,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0694,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,12,1,8,2,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0695,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,1,8,2,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0696,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,8,2,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0697,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,1,7,2,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0698,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,1,7,2,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0699,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,7,2,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0700,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,1,6,2,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0701,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,1,6,2,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0702,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,6,2,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0703,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,1,5,2,12560,2,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0704,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,5,2,12560,2,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0705,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,5,2,12560,2,5,0,5,0,0,TRUST_RESTORED,0,5
S8-0706,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,1,10,2,12560,2,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0707,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,10,2,12560,2,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0708,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,10,2,12560,2,10,0,6,0,0,TRUST_RESTORED,4,10
S8-0709,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,1,9,2,12560,2,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0710,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,9,2,12560,2,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0711,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,9,2,12560,2,9,0,6,0,0,TRUST_RESTORED,3,9
S8-0712,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,1,8,2,12560,2,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0713,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,8,2,12560,2,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0714,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,8,2,12560,2,8,0,6,0,0,TRUST_RESTORED,2,8
S8-0715,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,1,7,2,12560,2,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0716,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,7,2,12560,2,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0717,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,7,2,12560,2,7,0,6,0,0,TRUST_RESTORED,1,7
S8-0718,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,1,6,2,12560,2,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0719,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,6,2,12560,2,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0720,PROFILE_512_44,P2_HYBRID_OVERLAP,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,6,2,12560,2,6,0,6,0,0,TRUST_RESTORED,0,6
S8-0721,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,12,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0722,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,24,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0723,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,0,48,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0724,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,12,1,10,1,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0725,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,24,1,10,1,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0726,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,1,48,1,10,1,12560,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0727,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,12,1,9,1,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0728,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,24,1,9,1,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0729,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,2,48,1,9,1,12560,1,9,0,0,0,0,TRUST_RESTORED,9,9
S8-0730,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,12,1,8,1,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0731,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,24,1,8,1,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0732,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,3,48,1,8,1,12560,1,8,0,0,0,0,TRUST_RESTORED,8,8
S8-0733,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,12,1,7,1,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0734,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,24,1,7,1,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0735,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,4,48,1,7,1,12560,1,7,0,0,0,0,TRUST_RESTORED,7,7
S8-0736,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,12,1,6,1,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0737,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,24,1,6,1,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0738,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A0_NONE,5,48,1,6,1,12560,1,6,0,0,0,0,TRUST_RESTORED,6,6
S8-0739,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0740,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0741,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0742,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,1,10,1,14980,1,10,0,0,0,0,TRUST_RESTORED,10,10
S8-0743,PROFILE_512_44,P2_HYBRID_OVERLAP,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,10,1,14980,1,10,0,0,0,0,TRUST_RESTORED,10,10
